지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C),평균현지기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),합계 일조시간(hr),최심적설(cm)
135,추풍령,1988-02,-1.5,11.4,-12.8,994.6,61,3,3.8,171.6,.8
135,추풍령,1988-03,3.5,18.2,-8.9,990.3,61,44,3.2,177.5,3.5
135,추풍령,1988-04,11.3,26,-2.2,986.7,55,51.7,3.4,243,
135,추풍령,1988-05,16.7,30,3.4,983.3,62,58.8,2.3,230.9,
135,추풍령,1988-06,21.3,31.6,13.6,978.6,72,43,2.3,203.5,
135,추풍령,1988-07,23,33.6,14.2,979.8,82,385.2,2.2,122.7,
135,추풍령,1988-08,24.1,34.1,14.6,979.9,80,130.2,1.7,209,
135,추풍령,1988-09,19.2,30.6,7.8,985.4,77,30.9,1.4,181,
135,추풍령,1988-10,13.6,27.5,-1.9,989.4,61,2,2.4,220.2,
135,추풍령,1988-11,5.3,20,-4,990.4,56,18.4,4,208.6,3
135,추풍령,1988-12,.1,13,-10.6,994.4,55,23.2,3.8,156.1,4.5
135,추풍령,1989-01,.3,10.2,-11.6,994.5,66,84.1,3,108.7,6.4
135,추풍령,1989-02,1.6,12.8,-8.8,992.9,61,39.9,2.8,153,9.1
135,추풍령,1989-03,5.3,18.6,-5.9,990.1,53,45.3,3.3,195.8,6.5
135,추풍령,1989-04,13.8,27.9,.5,986.2,55,22.3,2.5,258,
135,추풍령,1989-05,17.5,28.1,6.9,983.4,57,43.3,3,255.7,
135,추풍령,1989-06,19.9,30.8,9.5,981,63,138.4,2.3,209.5,
135,추풍령,1989-07,22.9,33.2,13.9,981.5,81,422.8,1.5,167.3,
135,추풍령,1989-08,23.5,31.9,16.1,980.3,77,83.2,1.9,226.9,
135,추풍령,1989-09,19.1,28.1,7.6,984.9,81,178.9,1.9,147.9,
135,추풍령,1989-10,12.3,23.6,-1.4,990.2,68,21.5,1.9,220.7,
135,추풍령,1989-11,6.5,19.3,-5.4,993.8,69,64.1,2.9,144.8,
135,추풍령,1989-12,2.1,15.9,-8.9,992.9,64,20.4,3.8,147.3,25.5
135,추풍령,1990-01,-2.9,8.8,-16.1,994.9,58,27,3.5,152.4,24.4
135,추풍령,1990-02,2.4,13.4,-10.8,994.5,68,101.3,2.9,111.6,26.5
135,추풍령,1990-03,6.6,20.3,-3,990.1,58,69.1,3.5,187.3,
135,추풍령,1990-04,10.8,25.9,-.5,984.4,62,66.6,3.4,204.7,
135,추풍령,1990-05,16.1,29.5,4.7,983.4,72,111.2,2.7,214.9,
135,추풍령,1990-06,20.7,31.5,13.3,979.3,82,242.5,2,150.9,
135,추풍령,1990-07,24.7,34.1,15.5,978,88,334.2,1.5,170.2,
135,추풍령,1990-08,25.4,35,16.6,979.1,82,126.6,1.4,212,
135,추풍령,1990-09,20.1,31.5,7.7,985.3,83,137.7,1.5,156.7,
135,추풍령,1990-10,13.7,24.8,1.8,990.1,73,4.9,1.8,236.1,
135,추풍령,1990-11,9.3,21.3,-4,991.8,72,53.4,2.5,170.7,
135,추풍령,1990-12,.6,17.4,-11.2,992.3,67,21.7,3.9,155,3.1
135,추풍령,1991-01,-1.8,12.1,-12.2,993.4,64,33.5,3.7,185.8,5.2
135,추풍령,1991-02,-1.3,8.9,-14.6,991.1,66,65.2,3.9,155.6,7.7
135,추풍령,1991-03,4.6,21.2,-5.3,990.4,67,85.3,3.2,166.1,12.2
135,추풍령,1991-04,12,25,-4.3,986.4,60,63,2.9,234.9,.4
135,추풍령,1991-05,16.3,29.8,2.9,983.1,70,37.6,2.9,258,
135,추풍령,1991-06,21.9,30.8,13,978,82,123.8,2.1,208.2,
135,추풍령,1991-07,23.3,32.3,16.2,976.7,88,307.4,2,85.8,
135,추풍령,1991-08,22.8,31.7,13.3,978.9,83,272.8,2.1,192.1,
135,추풍령,1991-09,19.4,30.2,7.5,983.9,80,113.4,1.7,164.2,
135,추풍령,1991-10,12.5,26.2,.3,987.5,67,4.8,2.7,271.4,
135,추풍령,1991-11,5.6,19.3,-7.4,993.6,62,15.8,3.4,203.1,
135,추풍령,1991-12,2.1,16.5,-9.4,993.6,68,47.8,4.1,145.1,3.9
135,추풍령,1992-01,.1,9.9,-11.1,993.1,64,17.6,5.2,153.4,13.5
135,추풍령,1992-02,.1,19.9,-11,990.1,56,15,5.2,201.3,13.7
135,추풍령,1992-03,6.3,21.3,-5.2,991,72,63.8,2.4,142,4.5
135,추풍령,1992-04,11.8,25.4,.1,983,66,112.4,3.3,177.9,
135,추풍령,1992-05,15.7,27,3.3,982.6,72,63.7,3.2,207.9,
135,추풍령,1992-06,20.1,30.2,7.5,979.9,77,10,1.9,180.3,
135,추풍령,1992-07,24.8,34.4,15.8,979.4,83,293.7,1.7,188.7,
135,추풍령,1992-08,23.3,31.1,16,981.1,91,253.3,1.3,91.4,
135,추풍령,1992-09,19.1,29.9,4.6,984.3,84,159,1.8,127.6,
135,추풍령,1992-10,12.4,26.2,.1,990.5,80,23.1,1.9,165.2,
135,추풍령,1992-11,5.7,19.4,-7.9,993.7,71,18.6,2.7,169.7,.5
135,추풍령,1992-12,1.4,13.7,-7.9,993.5,66,41.1,3.4,128.4,2.4
135,추풍령,1993-01,-1.7,10.2,-11.4,993.7,61,16.3,3.6,133.5,9.2
135,추풍령,1993-02,1.1,21.7,-8.4,990.1,57,71.4,4.4,167.9,1.2
135,추풍령,1993-03,4.8,20.8,-6.8,989.9,59,46,2.5,187.2,3.3
135,추풍령,1993-04,11.3,26.8,-3.4,985.6,53,52.6,4,234.2,.8
135,추풍령,1993-05,16.7,29.8,6.9,983.4,58,161,2.1,237.3,
135,추풍령,1993-06,21,30.4,12.6,977.3,68,179.9,1.8,143.6,
135,추풍령,1993-07,21.5,29.2,13,978.5,79,314.4,1.4,103.6,
135,추풍령,1993-08,21.2,30.8,13.7,979.6,83,378.9,1.5,104.2,
135,추풍령,1993-09,18.8,29.1,8.5,985.2,75,86.5,1.2,197.6,
135,추풍령,1993-10,11.8,24.7,-.8,991,70,52.7,2.2,208,
135,추풍령,1993-11,7.4,23,-7.6,993.6,74,83.9,2.6,104.3,2.9
135,추풍령,1993-12,0,12.9,-10.9,994.5,66,17.3,3.6,163.8,3
135,추풍령,1994-01,-1.5,11.6,-12.6,991.6,64,17.5,3,190.7,5.4
135,추풍령,1994-02,.6,12.9,-9.3,989,61,15.7,3.8,169.8,19.8
135,추풍령,1994-03,3.6,20.5,-6.5,991.2,59,39.2,3.9,179.9,4
135,추풍령,1994-04,14,28.3,.3,985.2,55,24.7,2.8,210.8,
135,추풍령,1994-05,17.1,29.4,4.6,980.2,63,111.1,2.3,215.4,
135,추풍령,1994-06,21.4,32.8,10.4,980.7,68,91.7,1.4,198.5,
135,추풍령,1994-07,27.5,36.8,20.1,979.8,74,166.2,1.2,264.4,
135,추풍령,1994-08,26.3,34.9,14.3,983.1,72,140.8,1.2,223.8,
135,추풍령,1994-09,19.5,32.7,6.8,983.7,67,8.4,1.7,241.7,
135,추풍령,1994-10,13.8,27.7,1.9,990.9,70,133.8,1.8,185.7,
135,추풍령,1994-11,8.4,23.3,-3.2,995.8,68,22.2,2.1,194.5,
135,추풍령,1994-12,1.4,17.6,-11.3,996.4,65,13.9,3.3,168.8,1.7
135,추풍령,1995-01,-1.9,12.2,-11.5,993.5,61,16.7,4.1,201.5,3.5
135,추풍령,1995-02,.6,13.4,-11.7,992.5,61,15.7,2.9,196.4,2.8
135,추풍령,1995-03,5.1,20.4,-5.8,988.3,67,55.6,3,186.2,5
135,추풍령,1995-04,11.4,27.2,-2.3,985.9,53,67.5,3.2,251.8,
135,추풍령,1995-05,16,29.6,2.5,983.6,61,37,2.2,228.6,
135,추풍령,1995-06,19.9,31.9,10.5,979.5,67,43.8,1.7,174.6,
135,추풍령,1995-07,24.3,33.8,16,980,72,132.2,1.4,158.8,
135,추풍령,1995-08,25.6,35.2,18.8,982.7,74,472.4,1.3,173.9,
135,추풍령,1995-09,17.9,29.2,6.1,985.9,72,56.9,1.6,168.1,
135,추풍령,1995-10,13.6,27.8,3.7,990.7,68,22,1.9,204.6,
135,추풍령,1995-11,5.4,20.9,-3.9,990.8,64,29.1,3.5,204.3,
135,추풍령,1995-12,-.7,9.1,-10.1,995,62,5.1,4,144,2.8
135,추풍령,1996-01,-1.7,9.3,-11.1,993.5,59,19.4,4,184.8,1.4
135,추풍령,1996-02,-1.4,19,-13.9,993.6,54,2,4.2,197.7,2.7
135,추풍령,1996-03,4,16.8,-6.4,988.7,60,117.2,3.5,166.9,
135,추풍령,1996-04,10.1,27.2,-2.7,987.9,47,28.1,4,252.1,
135,추풍령,1996-05,17.3,30.3,4.6,984.1,58,58.9,2.6,229,
135,추풍령,1996-06,20.8,32.5,12.1,979.1,76,463.9,1.7,127.6,
135,추풍령,1996-07,23.7,34.7,12.7,981.1,77,118.2,1.5,239.4,
135,추풍령,1996-08,24.7,35.1,17.1,981.8,78,89.4,1.4,208.3,
135,추풍령,1996-09,19.5,30.3,7.7,985.6,79,18.1,1.3,215,
135,추풍령,1996-10,13,24.7,-3.2,990.4,75,73.6,1.7,199.8,
135,추풍령,1996-11,6,19.6,-7.5,993.2,72,58.9,2.7,137.4,2.8
135,추풍령,1996-12,.6,14.3,-9.8,993,69,24.3,3,195.9,5.2
135,추풍령,1997-01,-2.6,9.7,-13.5,992.4,61,15.2,4.6,177.7,7.6
135,추풍령,1997-02,.4,15.6,-11.1,992.8,60,32.8,3.2,179.6,2.4
135,추풍령,1997-03,6.1,20.9,-5.4,992.1,59,27.9,3.1,240,
135,추풍령,1997-04,12.2,24.3,-2.4,987.6,57,49.7,2.8,224.4,
135,추풍령,1997-05,16.6,30.8,5.5,980.7,69,148.7,2.5,205.6,
135,추풍령,1997-06,21.4,33.2,9.7,980.6,75,205.2,1.4,229.7,
135,추풍령,1997-07,23.9,33.4,15.8,980.4,83,249.2,1.4,169.2,
135,추풍령,1997-08,24.1,33.2,17.2,982.1,80,154.4,1.7,156.2,
135,추풍령,1997-09,18.8,32.8,5.8,986.9,69,30,1.6,227,
135,추풍령,1997-10,12.7,27.3,-2.7,989.5,59,4.2,2.7,242.2,
135,추풍령,1997-11,7.8,20.7,-6.3,993,70,140.7,2.3,160.2,.2
135,추풍령,1997-12,1.3,15.8,-10.3,995.4,66,44.6,2.9,140.8,9.9
135,추풍령,1998-01,-1.6,11.5,-13.2,994.4,66,28.2,3.3,134.1,23.1
135,추풍령,1998-02,2.6,16.6,-10.4,992.5,64,49.6,3.1,150.2,5.1
135,추풍령,1998-03,6.8,23.9,-3.6,991.2,52,30.9,3.6,220.8,1.3
135,추풍령,1998-04,14.6,27.9,-.7,987.3,71,201.5,1.8,150.8,
135,추풍령,1998-05,17.3,29.6,5.6,986.1,67,87.8,1.8,203.5,
135,추풍령,1998-06,19.3,30.8,6.8,981.6,81,227,1.3,108.7,
135,추풍령,1998-07,23.2,32.6,16.7,979.2,84,244.8,1.5,81.9,
135,추풍령,1998-08,23.8,32.3,15.5,980.8,85,368.9,.8,88.5,
135,추풍령,1998-09,20.6,32.9,7.6,984.8,78,282.7,.8,174.6,
135,추풍령,1998-10,15.1,25.8,1.3,989.8,76,49.9,1.5,188.3,
135,추풍령,1998-11,6.6,23.6,-5.7,992,62,15.2,2.5,187.3,10.9
135,추풍령,1998-12,2,15.6,-8.4,995.9,56,4.4,3.1,174.8,.1
135,추풍령,1999-01,-.9,11.5,-12.1,992.7,58,2.8,3.7,197.3,2.1
135,추풍령,1999-02,.7,13,-13.8,992.9,57,20.1,4.1,168.4,4.5
135,추풍령,1999-03,5.7,20.3,-6.1,988.9,54,86.7,2.4,170.3,.5
135,추풍령,1999-04,12.8,28.8,-1.6,985.7,59,76.4,2.8,220.7,
135,추풍령,1999-05,17,28.8,5.4,983.1,61,113.2,2.5,250.8,
135,추풍령,1999-06,21.6,33.3,12.9,981.1,72,167.3,1.6,208.7,
135,추풍령,1999-07,23.1,31.5,16,979.4,82,143.3,1.5,112.5,
135,추풍령,1999-08,23.8,33.5,16.8,981.1,83,240.1,1.1,96.6,
135,추풍령,1999-09,21.2,30.2,10.1,985,84,294.5,1.4,125.9,
135,추풍령,1999-10,12.5,24.7,-2.2,991.5,75,93.5,1.5,162,
135,추풍령,1999-11,6.6,20.9,-5.7,992.9,68,16.3,2.1,163.8,1.8
135,추풍령,1999-12,.2,12.3,-10.5,995.7,64,15.3,3.1,163.6,4.8
135,추풍령,2000-01,-2.8,7,-11.5,994.7,68,29.3,4,145,8.2
135,추풍령,2000-02,-1.6,9.2,-12.6,991.6,52,5,4.9,212.3,9
135,추풍령,2000-03,5.5,21.2,-6.1,987.8,52,26,4.5,234.3,1.5
135,추풍령,2000-04,11.3,24.8,-2.8,983.4,49,43.4,4,207.8,
135,추풍령,2000-05,17,33.4,4.5,981.7,62,26.1,3.3,202.7,
135,추풍령,2000-06,21.5,34.2,11.7,979.5,72,155.7,2.4,165.3,
135,추풍령,2000-07,24.8,34.4,16.2,978.6,79,293.4,2.3,163.7,
135,추풍령,2000-08,24.2,33.9,16.1,981.6,83,318.5,2.2,137.9,
135,추풍령,2000-09,18.2,28.9,7.4,984.6,79,304.6,2.5,130.8,
135,추풍령,2000-10,13,27,-.9,990.5,71,30.4,2.4,181.5,
135,추풍령,2000-11,5.4,21.9,-8.1,994.4,66,51,2.7,166.9,
135,추풍령,2000-12,0,15.5,-12,993.6,58,11.1,3.5,206.3,2.1
135,추풍령,2001-01,-3.7,7.5,-17.5,992.4,64,47.7,4,144.9,32.8
135,추풍령,2001-02,-.5,15.6,-11.9,993.1,61,63.9,3.5,163.8,4
135,추풍령,2001-03,5,24.8,-8,985.4,48,9.7,4.3,215.7,2
135,추풍령,2001-04,13,28.6,-2.7,986.4,46,16.5,3.1,251.7,
135,추풍령,2001-05,18.4,31.2,5.1,982.1,56,39.6,1.8,225.6,
135,추풍령,2001-06,21.9,34.4,10.9,979.5,68,202.6,.8,137.6,
135,추풍령,2001-07,25.2,35.1,15.6,980,75,154.2,1.5,184.6,
135,추풍령,2001-08,24.7,36.1,12.4,982.1,74,23.4,1.8,193.5,
135,추풍령,2001-09,19.5,32.1,6.5,986.3,71,112.9,2.3,211.1,
135,추풍령,2001-10,14.1,24.3,3.4,989.8,75,116.5,2.7,154.4,
135,추풍령,2001-11,5.5,18.5,-4.5,992.1,61,10.7,3.6,195.3,
135,추풍령,2001-12,-.9,12,-12.7,996.5,58,24.5,4.4,193.1,11.4
135,추풍령,2002-01,-.5,14.6,-12,990.3,63,71.9,5.1,159.1,4.3
135,추풍령,2002-02,1.4,13.6,-9.6,993.3,53,8.9,4.2,189.9,5.1
135,추풍령,2002-03,7.7,24.8,-4.8,987.5,49,54.4,4.5,215.4,
135,추풍령,2002-04,13.4,30.7,-.1,986.2,54,188.2,3.9,229.5,
135,추풍령,2002-05,16.6,30.2,6.3,983.6,68,125.3,3.2,213.2,
135,추풍령,2002-06,21.1,34.1,8.5,980,70,49.3,2.5,219.3,
135,추풍령,2002-07,24,33.3,17,977.4,80,204.3,1.6,130.5,
135,추풍령,2002-08,22.8,32,14.5,980.7,84,597.1,1.6,73.9,
135,추풍령,2002-09,18.7,31.4,8.3,986.4,80,55.5,1.4,159.9,
135,추풍령,2002-10,11.4,27.3,-3.2,988.9,72,39.6,2.2,199.5,
135,추풍령,2002-11,3.5,20,-6.7,991.6,62,19.1,3.1,195.2,1.8
135,추풍령,2002-12,1,12.9,-8.8,994.9,70,46.1,2.8,143.9,10.1
135,추풍령,2003-01,-2.8,10.5,-14,992.4,65,20.9,3.7,179,14.7
135,추풍령,2003-02,1.3,12.3,-11,992,67,54.8,2.4,154,4.8
135,추풍령,2003-03,5.2,22.9,-6.1,991,65,50.6,2.3,182.7,10.2
135,추풍령,2003-04,12,27.8,-1,986,63,182.7,2.6,187.7,
135,추풍령,2003-05,16.7,28.7,2.1,984.3,70,178.9,1.7,209.4,
135,추풍령,2003-06,20.1,30.2,9,978.6,75,157.3,1.7,144.5,
135,추풍령,2003-07,21,30.7,14.4,979.8,86,548.3,1.5,75.1,
135,추풍령,2003-08,22.6,32.9,15.5,981.4,85,330.6,1.5,106.4,
135,추풍령,2003-09,19.9,31,7.6,985.6,84,222.9,1.6,134.6,
135,추풍령,2003-10,12.1,25.7,-.4,989.5,68,24,2.1,236.7,
135,추풍령,2003-11,8.4,23.8,-6.2,993,71,47.2,2,140.3,
135,추풍령,2003-12,1.3,14.9,-7.8,993.5,56,17.1,4.1,185.7,
135,추풍령,2004-01,-1.7,11.5,-15.6,993,57,16,3.4,206.9,5.5
135,추풍령,2004-02,2,20,-10.6,989.5,52,24.9,3.5,210.1,7.5
135,추풍령,2004-03,5.8,24.4,-7.7,989.8,49,20.6,3,221.1,15.8
135,추풍령,2004-04,12.8,29.7,-.9,984.5,47,70.8,2.9,245.7,
135,추풍령,2004-05,16.8,27.5,5.9,981.3,64,112.5,2.2,186.4,
135,추풍령,2004-06,21.1,32.8,9.4,981.9,66,249.1,1.7,176.3,
135,추풍령,2004-07,24.7,35.2,18.1,979.7,75,391.5,1.6,155.1,
135,추풍령,2004-08,23.8,34.3,16,980.4,75,317.6,1.5,154.6,
135,추풍령,2004-09,19.4,30,9.4,986.8,74,175.1,1.6,129.1,
135,추풍령,2004-10,13.1,25.6,2,991.7,63,2.6,1.8,229.1,
135,추풍령,2004-11,7.8,23,-3.7,993.2,64,40.2,2.4,180.2,
135,추풍령,2004-12,1.6,17.2,-8.4,994.3,57,23.3,2.9,191.7,
135,추풍령,2005-01,-2.1,10.2,-13.4,991.6,54,12.8,4.2,197.8,10.3
135,추풍령,2005-02,-1.8,9.3,-12.8,993,52,35.9,3.8,158.3,2.6
135,추풍령,2005-03,4.3,19.9,-7.3,989.1,51,50.2,3.9,244.8,7.2
135,추풍령,2005-04,13.1,30.7,-1.3,985.2,48,31.3,3.2,232.3,
135,추풍령,2005-05,17,30.2,4.4,982.1,54,47,2.4,257.6,
135,추풍령,2005-06,22.1,33,10.3,978,67,131.2,1.7,200,
135,추풍령,2005-07,24.4,35.8,17.5,978.9,74,252.3,1.8,141.8,
135,추풍령,2005-08,23.8,34.3,15.4,981.2,77,291.8,1.6,141.4,
135,추풍령,2005-09,20.1,33,9.9,987.2,77,107.7,1.6,121.3,
135,추풍령,2005-10,12.6,24.3,.3,991,71,13,1.6,170.3,
135,추풍령,2005-11,6.8,23.2,-5.8,990.9,58,20.6,2.2,205.7,
135,추풍령,2005-12,-3.6,12.2,-14.2,993.4,57,14.6,3.7,186.7,4.3
135,추풍령,2006-01,-.5,12.7,-11.1,994.1,58,19.4,2.7,167.5,
135,추풍령,2006-02,-.3,13.5,-13.8,994.6,57,30.4,3.2,158.9,7.7
135,추풍령,2006-03,5,18.8,-8.6,986.7,49,8.7,3.1,227.2,2
135,추풍령,2006-04,10.4,26,-.3,982.1,57,89.5,3.1,164.6,
135,추풍령,2006-05,16.6,30,3.7,983.9,64,102.5,2,188.5,
135,추풍령,2006-06,20.8,31,11.3,979.5,68,128,1.6,198.8,
135,추풍령,2006-07,21.7,33.1,14.9,978.9,83,697.6,1.4,54.7,
135,추풍령,2006-08,25.4,35.7,18.1,980.8,73,43,1.1,204.6,
135,추풍령,2006-09,17.5,29.4,7.7,986.6,73,36.9,1.3,168.9,
135,추풍령,2006-10,15.2,27.9,3.1,990.1,67,36,1.2,224,
135,추풍령,2006-11,7.1,22.2,-3.7,990.3,64,61.4,2.2,144.6,.5
135,추풍령,2006-12,.3,14.7,-12,995.8,65,19.7,2.3,166.4,4.7
135,추풍령,2007-01,-.3,11.6,-8.8,995.3,60,9.8,2.7,173.2,3.7
135,추풍령,2007-02,3,17.4,-8.6,990.8,57,45.9,2.6,195.9,.8
135,추풍령,2007-03,5.6,21.2,-7.8,988.3,60,85,2.9,165.2,.7
135,추풍령,2007-04,10.8,26.5,-3.1,986.7,49,24.2,2.5,222,
135,추풍령,2007-05,16.9,27.9,6.4,979.8,58,73,2.3,240.5,
135,추풍령,2007-06,20.4,30.8,10.7,980.6,67,152.1,1.5,156.3,
135,추풍령,2007-07,22.1,31.3,14.9,977.2,78,209.5,1.5,103.6,
135,추풍령,2007-08,24.3,32.7,16.3,981.6,81,267.9,1.2,148.6,
135,추풍령,2007-09,19.4,31.2,8.8,984.5,82,386.1,1.5,93.2,
135,추풍령,2007-10,12.9,25.3,1.9,990.6,75,20.4,1.4,173.6,
135,추풍령,2007-11,5.4,19.9,-6.7,993.6,63,7.2,2.2,206.7,1.4
135,추풍령,2007-12,.8,13.9,-7.6,991.9,71,29.9,2.6,131.2,2.9
135,추풍령,2008-01,-1.1,9,-12.3,994.9,64,40.5,2.9,145.7,4.3
135,추풍령,2008-02,-1.2,14,-11.7,993.9,49,6.1,3.8,221.8,4
135,추풍령,2008-03,6.7,19,-4.9,988.8,56,27.7,2.9,197.5,
135,추풍령,2008-04,12.7,27.1,.3,986.5,56,47.2,2.9,204.4,
135,추풍령,2008-05,17,30.9,3.3,982,59,57.6,2.5,223.6,
135,추풍령,2008-06,19.4,31.1,8.8,981.6,75,172.6,2.1,121.5,
135,추풍령,2008-07,25.5,33.8,17.9,979.9,80,152.2,1.6,137.8,
135,추풍령,2008-08,23.4,32.9,13.7,980.6,78,172.9,2,173.3,
135,추풍령,2008-09,19.9,30.1,5.2,985.4,79,59,1.5,156.8,
135,추풍령,2008-10,14.3,25.8,1.4,990,73,56.5,2,207.5,
135,추풍령,2008-11,6.7,19.7,-8.7,992.2,68,17,2.4,154.3,.1
135,추풍령,2008-12,.5,13.3,-11.6,992.9,65,9.2,2.7,168.3,3.6
135,추풍령,2009-01,-2,8.8,-13.9,994.1,60,12,2.9,168.2,4.3
135,추풍령,2009-02,3.1,18.8,-8.8,990,61,34.7,3,133.7,4.8
135,추풍령,2009-03,6.2,25.2,-5.7,989.2,54,37.2,3.6,201.8,4.4
135,추풍령,2009-04,12.6,27.9,.1,986.2,50,34,3.5,220,
135,추풍령,2009-05,18,30.9,6.6,983.9,57,112.1,2.9,246.6,
135,추풍령,2009-06,21.3,33.2,8.8,977.7,68,87.4,2.1,208.7,
135,추풍령,2009-07,22.6,31,16.3,978.1,81,436.9,2.1,112.9,
135,추풍령,2009-08,23,32,15.4,981.8,78,97.7,2.2,131.7,
135,추풍령,2009-09,19.6,30.3,10.6,985.9,76,54.7,1.9,189.8,
135,추풍령,2009-10,13.8,25.3,3.6,988.3,68,16.5,2.2,231.7,
135,추풍령,2009-11,6.4,22.8,-6,993.7,68,52.7,2.9,130.6,
135,추풍령,2009-12,-.6,10.8,-14,991.9,64,34.8,3.7,158.8,.5
135,추풍령,2010-01,-2.9,11.1,-12.9,993.2,65,22.5,3.8,187.8,6.5
135,추풍령,2010-02,1.1,18,-11,991.2,66,72.6,2.7,138.5,9.3
135,추풍령,2010-03,4.1,20.5,-5.5,990.4,66,88.6,3.5,123.4,14.6
135,추풍령,2010-04,9.2,24.8,-3.7,988.7,56,54.6,3.3,181.8,
135,추풍령,2010-05,16.7,30.2,2.9,982.6,63,115.3,2.6,233.6,
135,추풍령,2010-06,21.9,31,5.7,981.8,70,38.2,1.9,216.3,
135,추풍령,2010-07,24.5,33.1,16.8,980.7,82,201.7,1.9,123.9,
135,추풍령,2010-08,25.8,33.8,19.9,983.3,85,443.2,1.7,113.4,
135,추풍령,2010-09,20.4,31.4,6.5,985.7,82,150,1.8,140,
135,추풍령,2010-10,13,23,-4.6,990.3,76,22.3,2.1,174.3,
135,추풍령,2010-11,5.7,17.1,-6.3,991.6,62,15.1,3,213.4,.9
135,추풍령,2010-12,-.7,14.4,-12.8,987.2,67,36.3,3.5,180,12.1
135,추풍령,2011-01,-5.8,1.8,-15.9,995.2,59,3.6,4.7,207.9,4.4
135,추풍령,2011-02,1.4,16,-11.1,991.6,62,47.6,2.9,176.7,3
135,추풍령,2011-03,4,19.6,-5.9,991.1,48,20.5,3.9,261.2,
135,추풍령,2011-04,10.9,25.4,-1.4,985.2,54,95.5,3.3,216.7,
135,추풍령,2011-05,16.7,28.3,5.9,983,66,163.7,2.9,181.8,
135,추풍령,2011-06,21.7,31.9,12.5,979.2,71,187.5,2.1,192.8,
135,추풍령,2011-07,24.4,31.9,18.1,978.9,83,284.7,1.8,92.3,
135,추풍령,2011-08,23.9,31.9,14.8,981.4,85,369.7,1.9,77.2,
135,추풍령,2011-09,19.5,31.5,7.4,984.6,78,59.9,1.9,162.5,
135,추풍령,2011-10,12.4,23.9,-1.5,991.3,71,58.5,2,217.2,
135,추풍령,2011-11,9.5,23.5,-4.8,993.5,72,95.8,2.5,133,
135,추풍령,2011-12,-.3,9.9,-9.8,996.4,60,14.8,3.6,188.4,
135,추풍령,2012-01,-2.1,8.3,-13.5,994.7,61,19.8,3.3,179.4,
135,추풍령,2012-02,-2,12.1,-15.1,992.8,57,1.6,3.3,192.3,
135,추풍령,2012-03,4.9,20.3,-5.6,989.5,60,93.8,3.7,198.4,
135,추풍령,2012-04,12.5,28.3,-.5,984.5,55,90.6,3.7,234.4,
135,추풍령,2012-05,17.5,27.7,7.7,983.1,63,31.3,2.5,246,
135,추풍령,2012-06,20.9,30.1,12.2,980,73,73.8,2.2,190.1,
135,추풍령,2012-07,24.6,34.7,17.2,978.7,79,228.6,2,197.4,
135,추풍령,2012-08,24.9,33.7,17.5,981.5,80,490.1,2.4,160.9,
135,추풍령,2012-09,18.6,28.3,8.3,985.6,80,282.6,2.1,196.1,
135,추풍령,2012-10,12.5,23.6,.8,989.6,71,47,2.2,183.2,
135,추풍령,2012-11,5.1,15.4,-5.3,989.5,64,51,3.3,148.9,
135,추풍령,2012-12,-3.6,7.8,-15.2,993.2,69,55.6,3.3,152.6,
135,추풍령,2013-01,-3.2,11.5,-15.6,995,64,42.7,3.5,161.3,
135,추풍령,2013-02,-.7,16.4,-15.8,993.9,57,38.4,3.4,152.2,
135,추풍령,2013-03,6,25.5,-6.1,987.5,51,48.6,3,224.8,
135,추풍령,2013-04,9.4,27.6,-1.5,984,56,79.2,3.5,194.3,
135,추풍령,2013-05,17.6,30.3,5,983.4,63,80.8,2.7,224.9,
135,추풍령,2013-06,22.1,30.1,12.1,980.3,75,119.7,2,161.6,
135,추풍령,2013-07,25.3,32.7,20.1,978.6,80,186.6,1.9,132.6,
135,추풍령,2013-08,25.9,34,17.6,979.8,78,106.1,1.8,218.2,
135,추풍령,2013-09,19.3,29.5,6,987.1,78,94.8,1.7,157.3,
135,추풍령,2013-10,13.5,25.1,1.1,991.2,75,48,2.3,190.6,
135,추풍령,2013-11,5.5,19.8,-5.3,990.4,67,48.1,3.2,179.3,
135,추풍령,2013-12,.4,11.1,-9.3,991.5,64,27.6,3.4,173.5,
135,추풍령,2014-01,-.9,11.2,-12.6,994.3,54,6.7,3,206.4,
135,추풍령,2014-02,.9,15,-10.5,994.6,61,13.8,2.5,148.8,
135,추풍령,2014-03,6.8,25.1,-5.2,989.9,56,93.9,2.9,215.2,
135,추풍령,2014-04,12.6,25.3,-2.8,987.9,53,100.6,3,219.4,
135,추풍령,2014-05,17.6,35,1.7,982.6,54,20.8,3,305.8,
135,추풍령,2014-06,20.8,30.6,13.5,978.7,71,102.9,2.4,165.7,
135,추풍령,2014-07,24,33.1,16.6,979.9,77,74.8,2.2,165,
135,추풍령,2014-08,22.2,30.8,13.2,980.7,83,402.3,2.4,104.8,
135,추풍령,2014-09,19.1,30,8.4,985.5,78,88.8,1.8,184.5,
135,추풍령,2014-10,12.6,23.5,-.5,991,74,121.1,2,207.9,
135,추풍령,2014-11,7.1,17.2,-3.3,992,69,78.7,2.5,160.5,
135,추풍령,2014-12,-2.4,8.8,-12.6,993.2,64,32,3.7,169.6,
